Run,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name,Host_Age,host_body_product,host_body_temp,Host_Diet,host_family_relationship,host_growth_cond,host_last_meal,host_life_stage,host_sex,host_taxid,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,perturbation,Platform,ReleaseDate,samp_store_temp,sample_acc,Sample Name,SRA Study,BIOME,collectiondate,env_package,feature,host_common_name,investigation_type,label,material,project_name,samp_mat_process,samp_size,samp_store_dur,specific_host,sub_species,chem_administration,collection_date,env_biome,env_feature,env_material,host
SRR5368893,OTHER,442,PRJNA237795,SAMN02645031,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664149,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,188_2_feces_pg,SINGLE,other,OTHER,21,12,gut metagenome,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560606,188_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,188,,,,,,,
SRR5368887,OTHER,449,PRJNA237795,SAMN02645036,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664143,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,188_7_feces_pg,SINGLE,other,OTHER,54,33,gut metagenome,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560610,188_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,188,,,,,,,
SRR5368878,OTHER,426,PRJNA237795,SAMN02645047,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664134,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,189_5_feces_pg,SINGLE,other,OTHER,27,17,gut metagenome,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560622,189_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,189,,,,,,,
SRR5368882,OTHER,439,PRJNA237795,SAMN02645043,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664138,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,189_2_feces_pg,SINGLE,other,OTHER,23,14,gut metagenome,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560618,189_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,189,,,,,,,
SRR5368875,OTHER,436,PRJNA237795,SAMN02645048,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664131,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,189_7_feces_pg,SINGLE,other,OTHER,3,2,gut metagenome,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560623,189_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,189,,,,,,,
SRR5368881,OTHER,430,PRJNA237795,SAMN02645044,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664137,Ames Iowa,61 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,189_21_feces_pg,SINGLE,other,OTHER,15,9,gut metagenome,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560619,189_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,189,,,,,,,
SRR5368866,OTHER,434,PRJNA237795,SAMN02645059,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664122,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_5_feces_pg,SINGLE,other,OTHER,55,35,gut metagenome,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560634,190_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR5368870,OTHER,445,PRJNA237795,SAMN02645055,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664126,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_2_feces_pg,SINGLE,other,OTHER,22,13,gut metagenome,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560630,190_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR5368863,OTHER,458,PRJNA237795,SAMN02645060,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664119,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_7_feces_pg,SINGLE,other,OTHER,41,25,gut metagenome,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560635,190_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR5368869,OTHER,438,PRJNA237795,SAMN02645056,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664125,Ames Iowa,61 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_21_feces_pg,SINGLE,other,OTHER,47,29,gut metagenome,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560631,190_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR5368855,OTHER,443,PRJNA237795,SAMN02645071,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664111,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_5_feces_pg,SINGLE,other,OTHER,34,21,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560646,191_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,56 grams feces,28 to 6 months,191,domesticus,,,,,,
SRR5368858,OTHER,438,PRJNA237795,SAMN02645067,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664114,Ames Iowa,42 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_2_feces_pg,SINGLE,other,OTHER,38,23,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560642,191_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,20 grams feces,1 to 6 months,191,domesticus,,,,,,
SRR5368852,OTHER,446,PRJNA237795,SAMN02645072,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664108,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_7_feces_pg,SINGLE,other,OTHER,15,9,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560647,191_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,68 grams feces,40 to 6 months,191,domesticus,,,,,,
SRR5368843,OTHER,442,PRJNA237795,SAMN02645083,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664099,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_5_feces_pg,SINGLE,other,OTHER,62,39,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560658,192_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,50 grams feces,22 to 6 months,192,domesticus,,,,,,
SRR5368847,OTHER,400,PRJNA237795,SAMN02645079,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664103,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_2_feces_pg,SINGLE,other,OTHER,4,3,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560654,192_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,14 grams feces,1 to 6 months,192,domesticus,,,,,,
SRR5368840,OTHER,437,PRJNA237795,SAMN02645084,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664096,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_7_feces_pg,SINGLE,other,OTHER,16,10,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560659,192_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,62 grams feces,34 to 6 months,192,domesticus,,,,,,
SRR5368846,OTHER,445,PRJNA237795,SAMN02645080,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664102,Ames Iowa,61 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_21_feces_pg,SINGLE,other,OTHER,61,37,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560655,192_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,86 grams feces,58 to 6 months,192,domesticus,,,,,,
SRR5368837,OTHER,440,PRJNA237795,SAMN02645095,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664093,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,193_5_feces_pg,SINGLE,other,OTHER,21,13,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560670,193_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,57 grams feces,29 to 6 months,193,domesticus,,,,,,
SRR5368828,OTHER,434,PRJNA237795,SAMN02645107,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664084,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_5_feces_pg,SINGLE,other,OTHER,45,28,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560682,194_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,51 grams feces,23 to 6 months,194,domesticus,,,,,,
SRR5368832,OTHER,440,PRJNA237795,SAMN02645103,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664088,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_2_feces_pg,SINGLE,other,OTHER,29,18,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560678,194_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,15 grams feces,1 to 6 months,194,domesticus,,,,,,
SRR5368825,OTHER,443,PRJNA237795,SAMN02645108,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664081,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_7_feces_pg,SINGLE,other,OTHER,19,12,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560683,194_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,63 grams feces,35 to 6 months,194,domesticus,,,,,,
SRR5368831,OTHER,447,PRJNA237795,SAMN02645104,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664087,Ames Iowa,61 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_21_feces_pg,SINGLE,other,OTHER,34,21,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560679,194_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,87 grams feces,59 to 6 months,194,domesticus,,,,,,
SRR5368816,OTHER,434,PRJNA237795,SAMN02645119,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664072,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_5_feces_pg,SINGLE,other,OTHER,29,18,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560694,195_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,52 grams feces,24 to 6 months,195,domesticus,,,,,,
SRR5368820,OTHER,438,PRJNA237795,SAMN02645115,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664076,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_2_feces_pg,SINGLE,other,OTHER,23,14,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560690,195_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,16 grams feces,1 to 6 months,195,domesticus,,,,,,
SRR5368813,OTHER,445,PRJNA237795,SAMN02645120,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664069,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_7_feces_pg,SINGLE,other,OTHER,39,25,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560695,195_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,64 grams feces,36 to 6 months,195,domesticus,,,,,,
SRR5368819,OTHER,445,PRJNA237795,SAMN02645116,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664075,Ames Iowa,61 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_21_feces_pg,SINGLE,other,OTHER,50,31,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560691,195_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,88 grams feces,60 to 6 months,195,domesticus,,,,,,
SRR5368805,OTHER,442,PRJNA237795,SAMN02645131,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664061,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_5_feces_pg,SINGLE,other,OTHER,27,16,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560706,196_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,58 grams feces,30 to 6 months,196,domesticus,,,,,,
SRR5368808,OTHER,433,PRJNA237795,SAMN02645127,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664064,Ames Iowa,42 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_2_feces_pg,SINGLE,other,OTHER,23,15,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560702,196_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,22 grams feces,1 to 6 months,196,domesticus,,,,,,
SRR5368802,OTHER,450,PRJNA237795,SAMN02645132,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664058,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_7_feces_pg,SINGLE,other,OTHER,14,8,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560707,196_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,70 grams feces,42 to 6 months,196,domesticus,,,,,,
SRR5368794,OTHER,384,PRJNA237795,SAMN02645143,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664050,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_5_feces_pg,SINGLE,other,OTHER,0,0,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560719,197_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,59 grams feces,31 to 6 months,197,domesticus,,,,,,
SRR5368797,OTHER,432,PRJNA237795,SAMN02645139,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664053,Ames Iowa,42 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_2_feces_pg,SINGLE,other,OTHER,32,20,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560714,197_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,23 grams feces,1 to 6 months,197,domesticus,,,,,,
SRR5368791,OTHER,444,PRJNA237795,SAMN02645144,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664047,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_7_feces_pg,SINGLE,other,OTHER,44,27,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560718,197_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,71 grams feces,43 to 6 months,197,domesticus,,,,,,
SRR5368785,OTHER,436,PRJNA237795,SAMN02645154,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664041,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_5_feces_pg,SINGLE,other,OTHER,31,19,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560729,198_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,53 grams feces,25 to 6 months,198,domesticus,,,,,,
